시도,추출시군구,어린이집명,주소,위도,경도
경기도,부천시 소사구,자연어린이집,"경기도 부천시 소사구 경인로117번길 27 관리동(송내동,중동역2차푸르지오)",37.48571117,126.7665866
경기도,부천시 소사구,송내사과나무어린이집,"경기도 부천시 소사구 경인로26번길 22 관리동 (송내동, 송내 자이)",37.48275218,126.756982
경기도,부천시 소사구,빛나는어린이집,"경기도 부천시 소사구 양지남로68번길 25 관리동 (범박동, 범박휴먼시아)",37.46746502,126.8141092
경기도,부천시 소사구,천사들의꿈터어린이집,"경기도 부천시 소사구 양지남로68번길 25 210동103호(범박동,휴먼시아2단지)",37.46746502,126.8141092
경기도,부천시 소사구,예뜨란어린이집,"경기도 부천시 소사구 은성로67번길 12 104동101호(소사본동,소새울KCC스위첸)",37.47550491,126.7988191
경기도,부천시 소사구,늘푸른예진어린이집,경기도 부천시 소사구 안곡로 7 1층 일부 (괴안동),37.47902819,126.8031413
경기도,부천시 소사구,소사좋은나무어린이집,"경기도 부천시 소사구 소삼로 47 관리동 1층 (소사본동, 부천소사역푸르지오)",37.47982147,126.7973508
경기도,부천시 오정구,자연아이어린이집,"경기도 부천시 오정구 오정로251번길 39 105동 104호 (오정동, 오정생활휴먼시아1단지아파트)",37.53013722,126.7813829
경기도,부천시 오정구,부천오정경찰서어린이집,경기도 부천시 오정구 소사로 631 (여월동),37.51457556,126.8004586
경기도,부천시 오정구,한사랑어린이집,"경기도 부천시 오정구 역곡로496번길 37 다동 102호 (고강동, 명성빌라)",37.52875502,126.819054
경기도,부천시 오정구,금빛어린이집,경기도 부천시 오정구 고리울로 86-12 (고강동),37.52631287,126.8255899
경기도,부천시 오정구,경희키즈스쿨어린이집,경기도 부천시 오정구 소사로793번길 41 (원종동),37.52605528,126.802802
경기도,부천시 오정구,예닮어린이집,경기도 부천시 오정구 까치로124번길 47-4 (원종동),37.51744602,126.807934
경기도,부천시 오정구,오정꾸러기어린이집,"경기도 부천시 오정구 삼작로302번길 21-12 101호 (여월동, 다성아트빌라2차)",37.51909492,126.7957318
경기도,부천시 오정구,세상의 중심 가온어린이집,경기도 부천시 오정구 성곡로 63 (여월동),37.51908565,126.7978849
경기도,부천시 오정구,성림어린이집,"경기도 부천시 오정구 성곡로98번길 42 성곡동, 아남아파트 103호",37.52088887,126.7979633
경기도,부천시 오정구,아기별어린이집,"경기도 부천시 오정구 원종로107번길 14-11 102동 104호(고강동, 동광모닝스카이)",37.52514934,126.8131196
경기도,부천시 오정구,예다움어린이집,경기도 부천시 오정구 고강로98번길 28 1층 (고강동),37.529044,126.815063
경기도,부천시 오정구,꽃비어린이집,"경기도 부천시 오정구 고리울로16번길 4 3동 102호(고강동, 부영빌라)",37.52742981,126.8175833
경기도,부천시 오정구,원종예쁜어린이집,"경기도 부천시 오정구 삼작로424번길 5 2동 101호(오정동, 롯데아파트)",37.51975212,126.8091511
경기도,부천시 오정구,어깨동무어린이집,경기도 부천시 오정구 까치로95번길 14-16 (작동),37.51536043,126.8053778
경기도,부천시 오정구,크레아트스쿨어린이집,경기도 부천시 오정구 고강로56번길 35 (원종동),37.52844548,126.81058
경기도,부천시 오정구,붕붕어린이집,경기도 부천시 오정구 성지로42번길 9-4 (고강동),37.52292571,126.8118391
경기도,부천시 오정구,오정행복한아이어린이집,경기도 부천시 오정구 수주로 21 (고강동),37.52547274,126.8249612
경기도,부천시 오정구,한빛어린이집,경기도 부천시 오정구 삼작로 363 (원종동),37.52004682,126.8022361
경기도,부천시 오정구,맑은샘어린이집,경기도 부천시 오정구 신흥로365번길 21 (내동),37.51618915,126.7741348
경기도,부천시 오정구,동화나라어린이집,경기도 부천시 오정구 원종로24번길 33 (원종동),37.52249145,126.8027978
경기도,부천시 오정구,지혜어린이집,경기도 부천시 오정구 성오로102번길 34 (원종동),37.52267027,126.8024546
경기도,부천시 오정구,온빛가득어린이집,경기도 부천시 오정구 성곡로33번길 30 (여월동),37.51768362,126.7993232
경기도,부천시 오정구,진솔 kids school 어린이집,경기도 부천시 오정구 부천로476번길 91 (오정동),37.52701217,126.7876436
경기도,부천시 오정구,신화어린이집,"경기도 부천시 오정구 소사로 855 102동106호(원종동,세창짜임)",37.5324498,126.8056998
경기도,부천시 오정구,오정중앙어린이집,경기도 부천시 오정구 소사로775번길 62 (원종동),37.52543808,126.8013985
경기도,부천시 오정구,동문어린이집,"경기도 부천시 오정구 상오정로182번길 21 502동 101호 (원종동, 5차 동문아파트)",37.52900127,126.7987355
경기도,부천시 오정구,오정색동어린이집,"경기도 부천시 오정구 역곡로496번길 37 다동, 101호(고강동, 명성빌라)",37.52875502,126.819054
경기도,부천시 오정구,튼튼 어린이집,"경기도 부천시 오정구 성오로149번길 77-15 102동 101호 (원종동, 용상아파트)",37.52337019,126.7984183
경기도,부천시 오정구,해바라기어린이집,경기도 부천시 오정구 삼작로423번길 13 (원종동),37.52035028,126.8084193
경기도,부천시 오정구,빛나어린이집,"경기도 부천시 오정구 원종로107번길 14-11 101동 101호 (고강동, 동광모닝스카이아파트1)",37.52514934,126.8131196
경기도,부천시 오정구,하늘산어린이집,경기도 부천시 오정구 삼작로108번길 16 나동 1층 일부 (내동),37.5191945,126.7729936
경기도,부천시 오정구,오정열매어린이집,"경기도 부천시 오정구 오정로252번길 41 204동 104호(오정동, 세종아파트)",37.52951015,126.7884254
경기도,부천시 오정구,즐거운상아어린이집,경기도 부천시 오정구 삼작로74번길 50 (삼정동),37.51797367,126.7691931
경기도,부천시 오정구,누리어린이집,경기도 부천시 오정구 삼작로423번길 17 (원종동),37.52069261,126.8086656
경기도,부천시 오정구,오정샛별어린이집,"경기도 부천시 오정구 오정로 289 302동 관리동 1층 (오정동, 오정생활휴먼시아3단지아파트)",37.5333733,126.7874828
경기도,부천시 오정구,노블키즈어린이집,"경기도 부천시 오정구 오정로251번길 39 106동 1층 관리동 (오정동, 오정생활휴먼시아1단지아파트)",37.53013722,126.7813829
경기도,부천시 오정구,아이마을 어린이집,"경기도 부천시 오정구 오정로 253 관리동 (오정동, 오정생활휴먼시아2단지아파트)",37.53161635,126.7881879
경기도,부천시 오정구,아기곰어린이집,"경기도 부천시 오정구 오정로 253 201동 102호 (오정동, 오정생활휴먼시아2단지아파트)",37.53161635,126.7881879
경기도,부천시 오정구,어울림어린이집,"경기도 부천시 오정구 소사로819번길 33 105동 101호 (원종동, 금호 어울림)",37.52938615,126.8023491
경기도,부천시 오정구,오정아이맘어린이집,"경기도 부천시 오정구 상오정로108번길 12 103호 (오정동, 서문아파트)",37.52334873,126.7959402
경기도,부천시 오정구,지원어린이집,경기도 부천시 오정구 상오정로7번길 44 (오정동),37.52625301,126.7846203
경기도,부천시 오정구,예림어린이집,경기도 부천시 오정구 오정로244번길 44 (오정동),37.52788937,126.7874376
경기도,부천시 오정구,예람어린이집,"경기도 부천시 오정구 원종로 118 가동 106호(고강동, 부강1차아파트)",37.52377377,126.8130542
경기도,부천시 오정구,솔지혜어린이집,"경기도 부천시 오정구 원종로 29 나동 103호(원종동, 중앙아파트)",37.52439684,126.8029275
경기도,부천시 오정구,꿈예쁜I어린이집,"경기도 부천시 오정구 원종로119번길 66 101동 106호 (고강동, 청광플러스원)",37.52729879,126.8139348
경기도,부천시 오정구,오정키즈어린이집,경기도 부천시 오정구 원종로9번길 44 (원종동),37.52603189,126.8012644
경기도,부천시 오정구,오정천사어린이집,경기도 부천시 오정구 원종로120번길 26 1층 (고강동),37.52296625,126.8133717
경기도,부천시 오정구,꿈빛어린이집,"경기도 부천시 오정구 길주로573번길 37 309동 103호(여월동, 여월휴먼시아3단지아파트)",37.50981473,126.80422
경기도,부천시 오정구,아이천국어린이집,"경기도 부천시 오정구 소사로742번길 39 104동 101호(원종동, 정든마을)",37.52234213,126.8079238
경기도,부천시 오정구,자연휴먼시아어린이집,"경기도 부천시 오정구 여월로 27 주민복지관2 1층 (여월동, 여월휴먼시아5단지아파트)",37.51093563,126.801388
경기도,부천시 오정구,금호어울림 몬테소리 어린이집,"경기도 부천시 오정구 소사로819번길 33 주민복지동 1층 (원종동, 원종동 금호 어울림)",37.52938615,126.8023491
경기도,고양시 덕양구,신임마누엘어린이집,경기도 고양시 덕양구 혜음로13번길 34 (고양동),37.70206633,126.8996537
경기도,고양시 덕양구,새싹소만어린이집,"경기도 고양시 덕양구 충경로 135 1001동 101호(행신동, 소만마을동성10단지아파트)",37.61592849,126.8440981
경기도,고양시 덕양구,예품어린이집,"경기도 고양시 덕양구 호국로742번길 53 802동 101호(성사동, 어울림마을)",37.65428572,126.8359029
경기도,고양시 덕양구,예솜키즈어린이집,"경기도 고양시 덕양구 화중로 205 3층 (화정동,화수빌딩)",37.64531593,126.8337408
경기도,고양시 덕양구,해처럼어린이집,"경기도 고양시 덕양구 화수로 22 308동 101호(화정동, 달빛마을신안3단지아파트)",37.64300711,126.8328093
경기도,고양시 덕양구,샘솟는어린이집,"경기도 고양시 덕양구 화중로 219 112동 104호(화정동, 달빛마을경남1단지아파트)",37.64778836,126.8328794
경기도,고양시 덕양구,해든어린이집,"경기도 고양시 덕양구 화신로 291 관리사무소2층(화정동, 별빛마을10단지)",37.63085479,126.8292081
경기도,고양시 덕양구,늘사랑어린이집,"경기도 고양시 덕양구 충장로123번길 26 관리동 1층(행신동, 샘터마을3단지아파트)",37.62539803,126.8317582
경기도,고양시 덕양구,화정프뢰벨어린이집,경기도 고양시 덕양구 화신로 234 백양빌딩 2층 202호 (화정동),37.63053071,126.8353551
경기도,고양시 덕양구,엄마마음어린이집,"경기도 고양시 덕양구 백양로 27 (화정동,옥빛마을14단지아파트 내 보육시설)",37.62856818,126.8328534
경기도,고양시 덕양구,피앤피어린이집,"경기도 고양시 덕양구 능곡로13번길 16 204동 104호(토당동, 능곡현대홈타운2차아파트)",37.62194399,126.8207258
경기도,고양시 덕양구,은진어린이집,경기도 고양시 덕양구 충경로 151 소만마을 1단지 내 은진어린이집,37.6170162,126.8456988
경기도,고양시 덕양구,비키어린이집,"경기도 고양시 덕양구 호국로742번길 53 804동 106호(성사동, 신원당마을삼보8단지아파트)",37.65428572,126.8359029
경기도,고양시 덕양구,성원어린이집,경기도 고양시 덕양구 소만로 19 소만마을6단지 내 관리소 1층 (행신동),37.61477462,126.841009
경기도,고양시 덕양구,키즈랜드어린이집,"경기도 고양시 덕양구 용현로 10 506동 102호(행신동, 무원마을5단지아파트)",37.61396433,126.8364376
경기도,고양시 덕양구,꼬마루소 어린이집,"경기도 고양시 덕양구 무원로 63 1001동 102호(행신동, 무원마을서광10단지아파트)",37.61844176,126.82998
경기도,고양시 덕양구,즐거운어린이집,경기도 고양시 덕양구 소만로 49 소만마을8단지아파트 단지내(행신동),37.61699356,126.8409327
경기도,고양시 덕양구,햇빛솔비어린이집,"경기도 고양시 덕양구 중앙로558번길 57 (행신동,햇빛마을18단지아파트 내 보육시설)",37.62610976,126.8375046
경기도,고양시 덕양구,아이랑어린이집,"경기도 고양시 덕양구 성신로 99 관리소 내(행신동, 햇빛마을19단지)",37.62805538,126.8403
